arm,width,width_pct,envelope,envelope_bps,window,hours,net_usd,per_day_usd,lp_fees_usd,il_usd,basket_delta_usd,lp_value_change_usd,onchain_cost_usd,hedge_price_pnl_usd,funding_usd,rehedge_notional_usd,swapped_notional_usd,n_recenters,n_rehedges,volume_usd,volume_in_range_usd,n_swaps,seconds_out_of_range
always_in_w40,40.0,0.020200319893931784,optimistic,1.984,2026-08,647.9938888888889,-52.71677929151697,-1.9524917205096524,97.77497686078074,-145.16133978118853,87.68146897071279,-53.833517947888936,9.595041792111783,-82.73956897586592,1.6995010417848742,30358.51047487876,14715.516570536924,47,696,1145307968.0950825,1144835012.3860238,669715,0.0
always_in_w40,40.0,0.020200319893931784,central,3.3586560000000003,full,2855.9938888888887,-435.2248301093701,-3.6573593393396986,599.3212506776463,-934.8723317905637,2.5739496504997987,-932.298382140064,57.238895714947034,15.58775412326458,8.173075289851829,204753.4262071549,90965.78024238041,243,3100,5444641880.183743,5438784669.195894,3434112,0.0
always_in_w40,40.0,0.020200319893931784,central,3.3586560000000003,2026-05,744.0,-76.97284910098094,-2.4829951322897075,122.92133349599682,-154.46453875177303,-54.298251725157456,-207.86758944642338,9.55209148990476,33.94558077826419,2.824588908576789,57298.7270726463,15902.780775760928,31,775,1612945302.6644213,1612516953.4796462,574430,0.0
always_in_w40,40.0,0.020200319893931784,central,3.3586560000000003,2026-06,720.0,-164.43113294488123,-5.481037764829375,262.04893423774587,-385.3754118409123,-95.65298826757714,-482.11691815218126,23.540758601262326,101.2593672396787,1.170225963145526,69230.02424781733,37702.84306743419,97,817,1516873603.7802615,1515890358.5759704,1406425,0.0
always_in_w40,40.0,0.020200319893931784,central,3.3586560000000003,2026-07,744.0,-136.9308179144538,-4.417123158530767,116.57600608312389,-249.87104141668988,64.84372067252161,-188.48035659357038,14.551003831668181,-36.87762491881186,2.4787593763446583,47866.1644118121,22644.639828648276,68,812,1169515005.6439712,1165542344.7542474,783542,0.0
always_in_w40,40.0,0.020200319893931784,central,3.3586560000000003,2026-08,647.9938888888889,-56.890030149052464,-2.1070580247576634,97.77497686078074,-145.16133978118853,87.68146897071279,-53.833517947888936,9.595041792111783,-82.73956897586592,1.6995010417848742,30358.51047487876,14715.516570536924,47,696,1145307968.0950825,1144835012.3860238,669715,0.0
always_in_w40,40.0,0.020200319893931784,pessimistic,8.32,full,2855.9938888888887,-536.8100483686012,-4.511018462248416,599.3212506776463,-934.8723317905637,2.5739496504997987,-932.298382140064,57.238895714947034,15.58775412326458,8.173075289851829,204753.4262071549,90965.78024238041,243,3100,5444641880.183743,5438784669.195894,3434112,0.0
always_in_w40,40.0,0.020200319893931784,pessimistic,8.32,2026-05,744.0,-105.40071867793208,-3.400023183159099,122.92133349599682,-154.46453875177303,-54.298251725157456,-207.86758944642338,9.55209148990476,33.94558077826419,2.824588908576789,57298.7270726463,15902.780775760928,31,775,1612945302.6644213,1612516953.4796462,574430,0.0
always_in_w40,40.0,0.020200319893931784,pessimistic,8.32,2026-06,720.0,-198.77852948705754,-6.625950982901918,262.04893423774587,-385.3754118409123,-95.65298826757714,-482.11691815218126,23.540758601262326,101.2593672396787,1.170225963145526,69230.02424781733,37702.84306743419,97,817,1516873603.7802615,1515890358.5759704,1406425,0.0
always_in_w40,40.0,0.020200319893931784,pessimistic,8.32,2026-07,744.0,-160.67886867520954,-5.183189312103534,116.57600608312389,-249.87104141668988,64.84372067252161,-188.48035659357038,14.551003831668181,-36.87762491881186,2.4787593763446583,47866.1644118121,22644.639828648276,68,812,1169515005.6439712,1165542344.7542474,783542,0.0
always_in_w40,40.0,0.020200319893931784,pessimistic,8.32,2026-08,647.9938888888889,-71.95193152840015,-2.664911484956465,97.77497686078074,-145.16133978118853,87.68146897071279,-53.833517947888936,9.595041792111783,-82.73956897586592,1.6995010417848742,30358.51047487876,14715.516570536924,47,696,1145307968.0950825,1144835012.3860238,669715,0.0
always_in_w80,80.0,0.04080869271168086,optimistic,1.984,full,2855.9938888888887,-196.19801024376105,-1.6487263030111676,360.26764348930135,-462.75577933507884,48.199081291194716,-414.5566980438841,14.242595634161132,-113.81604564502273,9.796044127845361,119185.27488830536,23320.674363067184,51,2908,5444641880.18374,5443665318.058106,3434112,0.0
always_in_w80,80.0,0.04080869271168086,optimistic,1.984,2026-05,744.0,-31.886330038796032,-1.0285912915740656,63.00957424534578,-51.38848603243798,-58.88823030042079,-106.6480613982103,1.7826655176364692,16.527662143197247,2.6868441828615115,28627.437975573608,2965.5703542899496,5,749,1612945302.6644208,1612884050.81685,574430,0.0
always_in_w80,80.0,0.04080869271168086,optimistic,1.984,2026-06,720.0,-91.0055871842189,-3.0335195728072963,149.254348731582,-202.51915114834776,-90.75522743810143,-311.259685287347,6.048397790706054,83.46866318766652,1.3799308671173605,39316.76861155119,9844.928788954512,23,743,1516873603.7802618,1516737497.3245583,1406425,0.0
always_in_w80,80.0,0.04080869271168086,optimistic,1.984,2026-07,744.0,-28.678502490990596,-0.9251129835803418,75.88319899102162,-108.19373316846702,70.83101943504937,-32.11055869577558,3.1406438040844384,-66.60136385307568,3.0723674624945523,29140.63806235413,5107.305148563409,12,756,1169515005.6439714,1168824187.6508467,783542,0.0
always_in_w80,80.0,0.04080869271168086,optimistic,1.984,2026-08,647.9938888888889,-44.62759052975499,-1.652889311272153,72.12052152135252,-100.65440898582608,127.01151959466756,35.461607337448754,3.270888521734174,-147.21100712281083,2.6569016153719116,22100.43023882645,5402.87007125931,11,660,1145307968.0950818,1145219582.265846,669715,0.0
always_in_w80,80.0,0.04080869271168086,central,3.3586560000000003,full,2855.9938888888887,-212.58188556744688,-1.7864062221798456,360.26764348930135,-462.75577933507884,48.199081291194716,-414.5566980438841,14.242595634161132,-113.81604564502273,9.796044127845361,119185.27488830536,23320.674363067184,51,2908,5444641880.18374,5443665318.058106,3434112,0.0
always_in_w80,80.0,0.04080869271168086,central,3.3586560000000003,2026-05,744.0,-35.82161797657104,-1.1555360637603562,63.00957424534578,-51.38848603243798,-58.88823030042079,-106.6480613982103,1.7826655176364692,16.527662143197247,2.6868441828615115,28627.437975573608,2965.5703542899496,5,749,1612945302.6644208,1612884050.81685,574430,0.0
always_in_w80,80.0,0.04080869271168086,central,3.3586560000000003,2026-06,720.0,-96.41029037146696,-3.213676345715565,149.254348731582,-202.51915114834776,-90.75522743810143,-311.259685287347,6.048397790706054,83.46866318766652,1.3799308671173605,39316.76861155119,9844.928788954512,23,743,1516873603.7802618,1516737497.3245583,1406425,0.0
