call_block_number,call_block_time,contract_address,output_feeProtocol,output_sqrtPriceX96,output_tick
23442932,2025-09-25 22:08:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4949712097761577443292173,-193625
23442955,2025-09-25 22:13:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4957667793267641177169724,-193593
23442978,2025-09-25 22:18:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4963227058773548373813242,-193571
23442986,2025-09-25 22:19:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4962603591025726185946561,-193573
23442989,2025-09-25 22:20:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4962603591025726185946561,-193573
23443004,2025-09-25 22:23:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4962603981235103168864398,-193573
23443048,2025-09-25 22:32:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4953670604543145710877805,-193609
23443056,2025-09-25 22:33:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4953670961293026935986661,-193609
23443056,2025-09-25 22:33:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4953671510610694400455073,-193609
23443061,2025-09-25 22:34:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4953671869642175742431163,-193609
23443072,2025-09-25 22:36:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4953669170338765721479360,-193609
23443084,2025-09-25 22:39:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4952827130787543275732546,-193613
23443084,2025-09-25 22:39:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4952826790963651889037790,-193613
23443103,2025-09-25 22:43:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4951326717731722441263747,-193619
23443103,2025-09-25 22:43:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4951326647540572342144193,-193619
23443119,2025-09-25 22:46:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4947773763296849528381234,-193633
23443128,2025-09-25 22:48:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4946359961571583257728593,-193639
23443128,2025-09-25 22:48:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4946367494500488294658798,-193639
23443136,2025-09-25 22:49:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4945537107691231762186266,-193642
23443140,2025-09-25 22:50:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4945510823073967691242453,-193642
23443140,2025-09-25 22:50:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4945510910860287799714890,-193642
23443147,2025-09-25 22:52:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4945275351742200582194087,-193643
23443171,2025-09-25 22:56:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4944597872629458709541912,-193646
23443171,2025-09-25 22:56:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4944597912717342903451024,-193646
23443201,2025-09-25 23:02:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4944598588186366746072905,-193646
23443204,2025-09-25 23:03:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4944597171651852345556427,-193646
23443246,2025-09-25 23:11:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4944597615254182558874362,-193646
23443260,2025-09-25 23:14:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4944597633772528629052644,-193646
23443261,2025-09-25 23:15:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4944597633772528629052644,-193646
23443267,2025-09-25 23:16:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4944597633772528629052644,-193646
23443283,2025-09-25 23:19:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4944597633772528629052644,-193646
23443305,2025-09-25 23:24:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4944597493063008121891988,-193646
23443312,2025-09-25 23:25:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4944597493063008121891988,-193646
23443314,2025-09-25 23:25:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4944597493063008121891988,-193646
23443317,2025-09-25 23:26:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4944597493063008121891988,-193646
23443327,2025-09-25 23:28:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4940282816278605852274065,-193663
23443334,2025-09-25 23:29:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4940282816278605852274065,-193663
23443341,2025-09-25 23:31:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4940282816278605852274065,-193663
23443350,2025-09-25 23:33:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4937741169259213291590293,-193674
23443353,2025-09-25 23:33:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4932509184218896889072313,-193695
23443357,2025-09-25 23:34:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4932396397018541354515682,-193695
23443364,2025-09-25 23:35:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4930664847488791343570051,-193702
23443370,2025-09-25 23:37:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4925021353564182823422398,-193725
23443370,2025-09-25 23:37:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4925021353564182823422398,-193725
23443373,2025-09-25 23:37:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4925021353564182823422398,-193725
23443374,2025-09-25 23:37:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4925021355448620496089483,-193725
23443376,2025-09-25 23:38:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4925021355448620496089483,-193725
23443380,2025-09-25 23:39:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4923815235521731340869769,-193730
23443387,2025-09-25 23:40:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4923815235521731340869769,-193730
23443391,2025-09-25 23:41:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4923815155701084895145377,-193730
23443391,2025-09-25 23:41:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4923815235521731340869769,-193730
23443400,2025-09-25 23:43:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4924221600393485965061654,-193729
23443410,2025-09-25 23:45:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4924221602802787787373868,-193729
23443417,2025-09-25 23:46:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4924221602802787787373868,-193729
23443428,2025-09-25 23:48:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4924221628899089160122026,-193729
23443428,2025-09-25 23:48:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4924221628899089160122026,-193729
23443432,2025-09-25 23:49:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4924221928638610555726220,-193729
23443432,2025-09-25 23:49:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4924222149877513325181292,-193729
23443435,2025-09-25 23:50:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4924222601867902599231762,-193729
23443452,2025-09-25 23:53:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4924222601867902599231762,-193729
23443453,2025-09-25 23:53:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4924222601867902599231762,-193729
23443460,2025-09-25 23:55:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4924213049330970184661939,-193729
23443464,2025-09-25 23:56:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4924213049330970184661939,-193729
23443483,2025-09-26 00:00:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4927539545842478409685241,-193715
23443486,2025-09-26 00:00:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4928182949081895007689125,-193713
23443513,2025-09-26 00:06:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4936917430299843701303813,-193677
23443517,2025-09-26 00:07:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4936917430299843701303813,-193677
23443517,2025-09-26 00:07:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4936917430299843701303813,-193677
23443549,2025-09-26 00:13:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4939021417230295153438706,-193669
23443587,2025-09-26 00:21:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4947734828459262493581196,-193633
23443587,2025-09-26 00:21:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4947701594280253050295979,-193633
23443587,2025-09-26 00:21:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4947700512870374184516483,-193633
23443587,2025-09-26 00:21:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4947700512870374184516483,-193633
23443589,2025-09-26 00:21:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4947734828459262493581196,-193633
23443592,2025-09-26 00:22:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4947734828459262493581196,-193633
23443595,2025-09-26 00:22:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4947740959865362864977459,-193633
23443619,2025-09-26 00:27:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4947745304485043764534158,-193633
23443619,2025-09-26 00:27:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4947744511548420182564857,-193633
23443639,2025-09-26 00:31:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4947750884170210630444603,-193633
23443650,2025-09-26 00:34:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4947746573125719839706885,-193633
23443650,2025-09-26 00:34:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4947750380795012514499695,-193633
23443663,2025-09-26 00:36:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4947746696840384620187585,-193633
23443667,2025-09-26 00:37:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4947746696840384620187585,-193633
23443671,2025-09-26 00:38:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4947746696840384620187585,-193633
23443697,2025-09-26 00:43:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4942756677584400449620252,-193653
23443702,2025-09-26 00:44:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4941223490674976604226578,-193660
23443702,2025-09-26 00:44:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4941223319118517830549866,-193660
23443703,2025-09-26 00:44:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4940531339107295908695201,-193662
23443703,2025-09-26 00:44:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4940531267015827429291236,-193662
23443703,2025-09-26 00:44:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4940531267015827429291236,-193662
23443707,2025-09-26 00:45:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4937832909720469831081759,-193673
23443717,2025-09-26 00:47:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4935951342148303378542483,-193681
23443718,2025-09-26 00:47:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4935951342148303378542483,-193681
23443733,2025-09-26 00:50:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4934799047175496514504615,-193686
23443743,2025-09-26 00:52:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4945347193645436770732136,-193643
23443762,2025-09-26 00:56:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4958161759029213333775073,-193591
23443763,2025-09-26 00:56:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4958161759029213333775073,-193591
23443788,2025-09-26 01:02:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4965217214073544534677240,-193563
23443790,2025-09-26 01:02:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4965218467742807112098603,-193563
23443790,2025-09-26 01:02:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4965217214073544534677240,-193563
23443803,2025-09-26 01:05:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4965218530441457524421276,-193563
23443810,2025-09-26 01:06:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4965218530441457524421276,-193563
23443817,2025-09-26 01:07:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4965218530441457524421276,-193563
23443817,2025-09-26 01:07:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4965219367880099474358987,-193563
23443841,2025-09-26 01:12:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4963461673929454061112941,-193570
23443843,2025-09-26 01:13:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4963461673929454061112941,-193570
23443854,2025-09-26 01:15:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4968017357597155230570735,-193552
23443863,2025-09-26 01:17:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4968333271188068666933744,-193550
23443863,2025-09-26 01:17:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4968333271188068666933744,-193550
23443865,2025-09-26 01:17:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4968333271188068666933744,-193550
23443878,2025-09-26 01:20:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4968409050917855207160413,-193550
23443889,2025-09-26 01:22:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4968371739039048396702546,-193550
23443889,2025-09-26 01:22:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4968416673315738014992256,-193550
23443890,2025-09-26 01:22:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4968371739039048396702546,-193550
23443894,2025-09-26 01:23:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4968371739039048396702546,-193550
23443900,2025-09-26 01:24:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4968368903699072745464289,-193550
23443931,2025-09-26 01:30:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4968825775155981489172968,-193548
23443942,2025-09-26 01:33:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4968826265727980548128746,-193548
23443942,2025-09-26 01:33:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4968826112776107958238272,-193548
23443946,2025-09-26 01:33:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4968826265727980548128746,-193548
23443955,2025-09-26 01:35:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4968826479319576104802447,-193548
23443955,2025-09-26 01:35:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4968826479319576104802447,-193548
23443969,2025-09-26 01:38:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4968836084946100002162797,-193548
23443974,2025-09-26 01:39:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4968838377915824786615964,-193548
23443974,2025-09-26 01:39:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4968838155398456638022410,-193548
23443980,2025-09-26 01:40:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4968838642991445549118918,-193548
23443980,2025-09-26 01:40:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4968838377915824786615964,-193548
23443980,2025-09-26 01:40:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4968838377915824786615964,-193548
23443999,2025-09-26 01:44:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4968838642991445549118918,-193548
23444004,2025-09-26 01:45:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4970119747109512332744131,-193543
23444008,2025-09-26 01:46:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4971921418520112964010463,-193536
23444031,2025-09-26 01:50:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4976064266296160207207297,-193519
23444045,2025-09-26 01:53:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4976064266296160207207297,-193519
23444056,2025-09-26 01:55:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4976066300466581671148123,-193519
23444065,2025-09-26 01:57:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4976029488471584760950793,-193519
23444076,2025-09-26 01:59:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4976029957482564057459611,-193519
23444090,2025-09-26 02:02:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4976029971957043336154724,-193519
23444092,2025-09-26 02:03:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4976029971957043336154724,-193519
23444104,2025-09-26 02:05:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4981156479732162137780403,-193499
23444104,2025-09-26 02:05:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4981156479732162137780403,-193499
23444104,2025-09-26 02:05:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4981136009342179840316662,-193499
23444126,2025-09-26 02:10:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4981158501921837365538948,-193499
23444126,2025-09-26 02:10:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4981157989529553063349521,-193499
23444138,2025-09-26 02:12:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4981158884562894692996363,-193499
23444138,2025-09-26 02:12:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4981158501921837365538948,-193499
23444156,2025-09-26 02:16:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4980988885577068577796749,-193499
23444162,2025-09-26 02:17:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4980988885577068577796749,-193499
23444184,2025-09-26 02:21:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4980984576116964168527174,-193499
23444209,2025-09-26 02:26:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4980984927190410002829570,-193499
23444234,2025-09-26 02:31:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4980985049779549369717455,-193499
23444237,2025-09-26 02:32:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4980985049779549369717455,-193499
23444264,2025-09-26 02:37:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4980985062442708390287957,-193499
23444323,2025-09-26 02:49:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4984546793458187035092308,-193485
23444323,2025-09-26 02:49:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4984546793458187035092308,-193485
23444375,2025-09-26 03:00:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4984548052908764826528072,-193485
23444440,2025-09-26 03:13:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4984542805969109632233604,-193485
23444457,2025-09-26 03:16:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4984542805969109632233604,-193485
23444459,2025-09-26 03:17:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4984542805969109632233604,-193485
23444540,2025-09-26 03:33:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4984518674209145972020909,-193485
23444540,2025-09-26 03:33:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4984517937850614587853864,-193485
23444561,2025-09-26 03:38:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4983998667078725779245000,-193487
23444566,2025-09-26 03:39:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4983998667078725779245000,-193487
23444575,2025-09-26 03:40:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4983999920474780109341459,-193487
23444605,2025-09-26 03:46:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4983997684152203512145935,-193487
23444621,2025-09-26 03:50:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4983997310280226548696365,-193487
23444631,2025-09-26 03:52:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4983997337741563755693289,-193487
23444665,2025-09-26 03:59:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4983997158506527357273695,-193487
23444704,2025-09-26 04:06:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4984842448918808251596509,-193484
23444706,2025-09-26 04:07:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4984842448918808251596509,-193484
23444727,2025-09-26 04:11:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4984876007964745579279931,-193484
23444728,2025-09-26 04:11:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4985181757658067210616632,-193483
23444743,2025-09-26 04:14:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4985330836322743565893584,-193482
23444747,2025-09-26 04:15:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4985333681501877920902486,-193482
23444747,2025-09-26 04:15:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4985333681501877920902486,-193482
23444773,2025-09-26 04:20:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4988039704288505942005204,-193471
23444788,2025-09-26 04:23:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4988039704288505942005204,-193471
23444793,2025-09-26 04:24:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4988040008444822614404394,-193471
23444793,2025-09-26 04:24:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4988039699336121410716634,-193471
23444794,2025-09-26 04:24:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4988040234300822972875568,-193471
23444794,2025-09-26 04:24:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4988040008444822614404394,-193471
23444802,2025-09-26 04:26:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4988040234300822972875568,-193471
23444862,2025-09-26 04:38:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4981969144198536650467981,-193495
23444914,2025-09-26 04:49:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4980605344309522057136934,-193501
23444914,2025-09-26 04:49:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4980605387873951529854873,-193501
23444915,2025-09-26 04:49:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4980605258956903414390245,-193501
23444915,2025-09-26 04:49:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4980605344309522057136934,-193501
23444919,2025-09-26 04:50:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4980605258956903414390245,-193501
23444938,2025-09-26 04:54:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4980544496240746755842911,-193501
23444969,2025-09-26 05:00:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4980543179847217905757779,-193501
23445030,2025-09-26 05:12:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4980548169738023960179766,-193501
23445067,2025-09-26 05:19:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4980548264841915333530025,-193501
23445068,2025-09-26 05:20:11.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4980553871666317780808459,-193501
23445080,2025-09-26 05:22:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4980575463032243094492859,-193501
23445107,2025-09-26 05:27:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4980575463032243094492859,-193501
23445119,2025-09-26 05:30:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4980575463032243094492859,-193501
23445130,2025-09-26 05:32:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4980575463032243094492859,-193501
23445142,2025-09-26 05:34:59.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4980575463032243094492859,-193501
23445145,2025-09-26 05:35:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4980575463032243094492859,-193501
23445173,2025-09-26 05:41:23.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4980575463032243094492859,-193501
23445179,2025-09-26 05:42:35.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4980575463032243094492859,-193501
23445180,2025-09-26 05:42:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4980575463032243094492859,-193501
23445205,2025-09-26 05:47:47.000 UTC,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0,4979354376999783762727909,-193506
