liquidityNet,price0,price1,tickIdx
0,0.0000000005165077507040867825674846323158365,1936079368.870713181702565533764374,-213850
0,0.0000000005170244909452704642380674766470405,1934144353.919696277185809158704871,-213840
0,0.0000000005180595228633522994034179307488682,1930280123.938129674036376844735969,-213820
0,0.0000000005185778155751789635105572828767803,1928350905.043736059461584998889837,-213810
0,0.0000000005201358069422500854809166038907269,1922574809.603578264918703588377427,-213780
0,0.0000000005237893473905715758783020993200075,1909164447.466959714898519388049298,-213710
0,0.0000000005243133725060341957946124952366622,1907256332.640059150614807759339789,-213700
0,0.0000000005248379218824864743087217563364158,1905350124.878941980969968397871924,-213690
0,0.0000000005253629960444253814469036115563018,1903445822.277590889332074169536074,-213680
0,0.0000000005258885955168726202920452275468359,1901543422.931893528495493287366606,-213670
0,0.000000000526414720825375151952896676573284,1899642924.939640616758777243550589,-213660
0,0.0000000005269413724960057210585259530544321,1897744326.400524035905424115069614,-213650
0,0.0000000005274685510553633817785049806930227,1895847625.416134931085615413764066,-213640
0,0.000000000527996257030574024369352577830492,1893952820.089961812597026552392809,-213630
0,0.0000000005285244909492909022477608748630321,1892059908.527388659562812897145092,-213620
0,0.0000000005290532533396951595911322042868112,1890168888.835693025504875274047572,-213610
2426093503392,0.0000000005295825447304963594659540111979872,1888279759.124044145810510691799425,-213600
0,0.0000000005301123656509330124845398598584268,1886392517.503501047090555936764575,-213590
0,0.0000000005306427166307731059906651402513533,1884507162.087010658427133587153987,-213580
0,0.0000000005311735982003146337746266073930154,1882623690.989405924509111882844545,-213570
0,0.0000000005317050108903861263182554155373834,1880742102.327403920653391774806401,-213560
0,0.0000000005322369552323471815704138393114603,1878862394.219603969710136363749326,-213550
0,0.0000000005370484665829237629917626883140454,1862029336.686679693928303366300472,-213460
0,0.0000000005381235845206716532443028358711377,1858309185.409036233940647022481024,-213440
0,0.0000000005386619503253914912937310765398863,1856451897.884983983799352637568214,-213430
0,0.0000000005392008547382452765087409422657164,1854596466.627356118175869097255357,-213420
0,0.0000000005408208050168120425987498048041333,1849041291.909829243779858982930496,-213390
0,0.000000000541361869256100967408672529712607,1847193267.183973050165817994806769,-213380
0,0.0000000005457099158092604628690433386321243,1832475406.859796754927024485789226,-213300
0,0.000000000546255871360028488679767516524685,1830643938.911397126865759658722659,-213290
0,0.0000000005468023731120928064944486852919998,1828814301.424041318848107094312209,-213280
0,0.0000000005473494216119005687440493625101721,1826986492.568274638057535891834769,-213270
0,0.0000000005489938530704597253828798963335799,1821514019.523378201473809656458735,-213240
0,0.0000000005495430940366548594380886502609217,1819693506.935962678630003298055122,-213230
0,0.0000000005500928844910405438665508465525767,1817874813.86025303086952214914895,-213220
0,0.000000000550643224983352304854510909486945,1816057938.47773788359299755729155,-213210
0,0.0000000005517455582834466263501980187018054,1812429633.527331333548411073975355,-213190
0,0.0000000005522975521934523555687823019135126,1810618200.331497475314108299456813,-213180
0,0.0000000005528500983458316008816272559764628,1808808577.572969579051283573966233,-213170
0,0.0000000005534031972930753111535926875207163,1807000763.442305681149447223614375,-213160
0,0.0000000005539568495882271748856407697359805,1805194756.131872265166587971526447,-213150
0,0.00000000055451105578488417320327132134949,1803390553.835842454376252672998926,-213140
0,0.000000000555065816437197133398194432048969,1801588154.750194206121085269325515,-213130
0,0.0000000005595239287406233086559466569675737,1787233661.75026761696102795088335,-213050
0,0.0000000005628909950608295306437807554849028,1776542898.668922087313597394404359,-212990
0,0.0000000005691166631304446294500622853993407,1757108980.959136967099149635160815,-212880
0,0.0000000005713975745210163613678345401633089,1750094933.178998596635264371229119,-212840
0,0.0000000005742615732264731880071079569094934,1741366733.597595471275993396096044,-212790
0,0.0000000005923415701532348039992747025010005,1688215128.54704201440476931300538,-212480
0,0.0000000005941211739560556063519243696320373,1683158324.995105075998554653459064,-212450
0,0.0000000005947155625558469610999890332431128,1681476092.037014198863254547194482,-212440
