funding_time_ms,iso_utc,funding_rate_8h,mark_price
1684915200025,2023-05-24T08:00:00.025000+00:00,0.00007357,
1684944000008,2023-05-24T16:00:00.008000+00:00,0.00010000,
1684972800000,2023-05-25T00:00:00+00:00,0.00008093,
1685001600025,2023-05-25T08:00:00.025000+00:00,0.00010000,
1685030400016,2023-05-25T16:00:00.016000+00:00,0.00010000,
1685059200000,2023-05-26T00:00:00+00:00,0.00010000,
1685088000024,2023-05-26T08:00:00.024000+00:00,0.00010000,
1685116800012,2023-05-26T16:00:00.012000+00:00,0.00010000,
1685145600012,2023-05-27T00:00:00.012000+00:00,0.00010000,
1685174400018,2023-05-27T08:00:00.018000+00:00,0.00010000,
1685203200008,2023-05-27T16:00:00.008000+00:00,0.00010000,
1685232000017,2023-05-28T00:00:00.017000+00:00,0.00010000,
1685260800015,2023-05-28T08:00:00.015000+00:00,0.00010000,
1685289600000,2023-05-28T16:00:00+00:00,0.00010000,
1685318400000,2023-05-29T00:00:00+00:00,0.00010000,
1685347200020,2023-05-29T08:00:00.020000+00:00,0.00010000,
1685376000011,2023-05-29T16:00:00.011000+00:00,0.00010000,
1685404800003,2023-05-30T00:00:00.003000+00:00,0.00010000,
1685433600000,2023-05-30T08:00:00+00:00,0.00010000,
1685462400003,2023-05-30T16:00:00.003000+00:00,0.00010000,
1685491200013,2023-05-31T00:00:00.013000+00:00,0.00010000,
1685520000000,2023-05-31T08:00:00+00:00,0.00010000,
1685548800000,2023-05-31T16:00:00+00:00,0.00010000,
1685577600008,2023-06-01T00:00:00.008000+00:00,0.00009138,
1685606400012,2023-06-01T08:00:00.012000+00:00,0.00010000,
1685635200000,2023-06-01T16:00:00+00:00,0.00010000,
1685664000000,2023-06-02T00:00:00+00:00,0.00010000,
1685692800006,2023-06-02T08:00:00.006000+00:00,0.00010000,
1685721600012,2023-06-02T16:00:00.012000+00:00,0.00010000,
1685750400000,2023-06-03T00:00:00+00:00,0.00010000,
1685779200011,2023-06-03T08:00:00.011000+00:00,0.00010000,
1685808000003,2023-06-03T16:00:00.003000+00:00,0.00010000,
1685836800000,2023-06-04T00:00:00+00:00,0.00010000,
1685865600000,2023-06-04T08:00:00+00:00,0.00010000,
1685894400000,2023-06-04T16:00:00+00:00,0.00010000,
1685923200005,2023-06-05T00:00:00.005000+00:00,0.00010000,
1685952000000,2023-06-05T08:00:00+00:00,0.00010000,
1685980800000,2023-06-05T16:00:00+00:00,0.00010000,
1686009600000,2023-06-06T00:00:00+00:00,-0.00000916,
1686038400009,2023-06-06T08:00:00.009000+00:00,0.00003376,
1686067200013,2023-06-06T16:00:00.013000+00:00,0.00008104,
1686096000000,2023-06-07T00:00:00+00:00,0.00010000,
1686124800016,2023-06-07T08:00:00.016000+00:00,0.00010000,
1686153600000,2023-06-07T16:00:00+00:00,0.00010000,
1686182400006,2023-06-08T00:00:00.006000+00:00,0.00005633,
1686211200000,2023-06-08T08:00:00+00:00,0.00003093,
1686240000000,2023-06-08T16:00:00+00:00,0.00010000,
1686268800000,2023-06-09T00:00:00+00:00,0.00010000,
1686297600000,2023-06-09T08:00:00+00:00,0.00010000,
1686326400000,2023-06-09T16:00:00+00:00,0.00010000,
1686355200000,2023-06-10T00:00:00+00:00,0.00010000,
1686384000000,2023-06-10T08:00:00+00:00,0.00010000,
1686412800000,2023-06-10T16:00:00+00:00,-0.00012224,
1686441600001,2023-06-11T00:00:00.001000+00:00,-0.00016804,
1686470400000,2023-06-11T08:00:00+00:00,-0.00007019,
1686499200000,2023-06-11T16:00:00+00:00,-0.00000054,
1686528000000,2023-06-12T00:00:00+00:00,0.00008313,
1686556800000,2023-06-12T08:00:00+00:00,0.00009565,
1686585600001,2023-06-12T16:00:00.001000+00:00,0.00007455,
1686614400000,2023-06-13T00:00:00+00:00,0.00010000,
1686643200000,2023-06-13T08:00:00+00:00,0.00004445,
1686672000000,2023-06-13T16:00:00+00:00,0.00003306,
1686700800000,2023-06-14T00:00:00+00:00,0.00004791,
1686729600000,2023-06-14T08:00:00+00:00,-0.00000373,
1686758400000,2023-06-14T16:00:00+00:00,0.00002770,
1686787200000,2023-06-15T00:00:00+00:00,0.00004364,
1686816000000,2023-06-15T08:00:00+00:00,0.00009629,
1686844800000,2023-06-15T16:00:00+00:00,0.00007413,
1686873600000,2023-06-16T00:00:00+00:00,0.00004685,
1686902400000,2023-06-16T08:00:00+00:00,0.00002478,
1686931200000,2023-06-16T16:00:00+00:00,-0.00002351,
1686960000000,2023-06-17T00:00:00+00:00,0.00009043,
1686988800000,2023-06-17T08:00:00+00:00,0.00005636,
1687017600000,2023-06-17T16:00:00+00:00,-0.00001964,
1687046400000,2023-06-18T00:00:00+00:00,-0.00004475,
1687075200000,2023-06-18T08:00:00+00:00,-0.00002730,
1687104000000,2023-06-18T16:00:00+00:00,-0.00003711,
1687132800000,2023-06-19T00:00:00+00:00,-0.00011781,
1687161600000,2023-06-19T08:00:00+00:00,-0.00007374,
1687190400000,2023-06-19T16:00:00+00:00,-0.00003492,
1687219200001,2023-06-20T00:00:00.001000+00:00,-0.00011236,
1687248000000,2023-06-20T08:00:00+00:00,-0.00007104,
1687276800000,2023-06-20T16:00:00+00:00,-0.00006213,
1687305600000,2023-06-21T00:00:00+00:00,0.00010000,
1687334400000,2023-06-21T08:00:00+00:00,0.00010000,
1687363200000,2023-06-21T16:00:00+00:00,0.00007317,
1687392000000,2023-06-22T00:00:00+00:00,0.00010000,
1687420800001,2023-06-22T08:00:00.001000+00:00,0.00010000,
1687449600000,2023-06-22T16:00:00+00:00,0.00010000,
1687478400000,2023-06-23T00:00:00+00:00,0.00010000,
1687507200000,2023-06-23T08:00:00+00:00,0.00010000,
1687536000000,2023-06-23T16:00:00+00:00,0.00010000,
1687564800000,2023-06-24T00:00:00+00:00,0.00010000,
1687593600000,2023-06-24T08:00:00+00:00,0.00010000,
1687622400000,2023-06-24T16:00:00+00:00,0.00009363,
1687651200000,2023-06-25T00:00:00+00:00,0.00010000,
1687680000000,2023-06-25T08:00:00+00:00,0.00009628,
1687708800000,2023-06-25T16:00:00+00:00,0.00010000,
1687737600000,2023-06-26T00:00:00+00:00,0.00010000,
1687766400000,2023-06-26T08:00:00+00:00,0.00010000,
1687795200000,2023-06-26T16:00:00+00:00,0.00010000,
1687824000000,2023-06-27T00:00:00+00:00,0.00010000,
1687852800000,2023-06-27T08:00:00+00:00,0.00010000,
1687881600000,2023-06-27T16:00:00+00:00,0.00009227,
1687910400000,2023-06-28T00:00:00+00:00,0.00010000,
1687939200000,2023-06-28T08:00:00+00:00,0.00009239,
1687968000000,2023-06-28T16:00:00+00:00,0.00010000,
1687996800000,2023-06-29T00:00:00+00:00,0.00010000,
1688025600000,2023-06-29T08:00:00+00:00,0.00010000,
1688054400000,2023-06-29T16:00:00+00:00,0.00010000,
1688083200000,2023-06-30T00:00:00+00:00,0.00010000,
1688112000000,2023-06-30T08:00:00+00:00,0.00010000,
1688140800001,2023-06-30T16:00:00.001000+00:00,0.00010000,
1688169600000,2023-07-01T00:00:00+00:00,0.00010000,
1688198400000,2023-07-01T08:00:00+00:00,0.00010000,
1688227200000,2023-07-01T16:00:00+00:00,0.00010000,
1688256000000,2023-07-02T00:00:00+00:00,0.00010000,
1688284800000,2023-07-02T08:00:00+00:00,0.00010000,
1688313600001,2023-07-02T16:00:00.001000+00:00,0.00010000,
1688342400000,2023-07-03T00:00:00+00:00,0.00010000,
1688371200000,2023-07-03T08:00:00+00:00,0.00010000,
1688400000000,2023-07-03T16:00:00+00:00,0.00010000,
1688428800001,2023-07-04T00:00:00.001000+00:00,0.00010000,
1688457600000,2023-07-04T08:00:00+00:00,0.00010000,
1688486400000,2023-07-04T16:00:00+00:00,0.00010000,
1688515200000,2023-07-05T00:00:00+00:00,0.00010000,
1688544000000,2023-07-05T08:00:00+00:00,0.00010000,
1688572800000,2023-07-05T16:00:00+00:00,0.00010000,
1688601600000,2023-07-06T00:00:00+00:00,0.00010000,
1688630400000,2023-07-06T08:00:00+00:00,0.00010000,
1688659200000,2023-07-06T16:00:00+00:00,-0.00004787,
1688688000000,2023-07-07T00:00:00+00:00,0.00008488,
1688716800000,2023-07-07T08:00:00+00:00,0.00009509,
1688745600000,2023-07-07T16:00:00+00:00,0.00001884,
1688774400000,2023-07-08T00:00:00+00:00,0.00007667,
1688803200000,2023-07-08T08:00:00+00:00,0.00007076,
1688832000000,2023-07-08T16:00:00+00:00,-0.00000992,
1688860800000,2023-07-09T00:00:00+00:00,0.00006558,
1688889600000,2023-07-09T08:00:00+00:00,0.00010000,
1688918400000,2023-07-09T16:00:00+00:00,0.00010000,
1688947200000,2023-07-10T00:00:00+00:00,0.00010000,
1688976000000,2023-07-10T08:00:00+00:00,0.00008328,
1689004800000,2023-07-10T16:00:00+00:00,0.00006845,
1689033600000,2023-07-11T00:00:00+00:00,0.00010000,
1689062400000,2023-07-11T08:00:00+00:00,0.00010000,
1689091200000,2023-07-11T16:00:00+00:00,0.00009896,
1689120000000,2023-07-12T00:00:00+00:00,0.00003040,
1689148800000,2023-07-12T08:00:00+00:00,0.00010000,
1689177600000,2023-07-12T16:00:00+00:00,0.00010000,
1689206400000,2023-07-13T00:00:00+00:00,-0.00000260,
1689235200000,2023-07-13T08:00:00+00:00,0.00009113,
1689264000000,2023-07-13T16:00:00+00:00,0.00003968,
1689292800000,2023-07-14T00:00:00+00:00,0.00010000,
1689321600000,2023-07-14T08:00:00+00:00,0.00010000,
1689350400000,2023-07-14T16:00:00+00:00,0.00010000,
1689379200000,2023-07-15T00:00:00+00:00,0.00010000,
1689408000000,2023-07-15T08:00:00+00:00,0.00010000,
1689436800000,2023-07-15T16:00:00+00:00,0.00010000,
1689465600001,2023-07-16T00:00:00.001000+00:00,0.00010000,
1689494400000,2023-07-16T08:00:00+00:00,0.00004259,
1689523200000,2023-07-16T16:00:00+00:00,-0.00000079,
1689552000000,2023-07-17T00:00:00+00:00,-0.00009820,
1689580800000,2023-07-17T08:00:00+00:00,0.00001666,
1689609600000,2023-07-17T16:00:00+00:00,0.00010000,
1689638400000,2023-07-18T00:00:00+00:00,0.00010000,
1689667200000,2023-07-18T08:00:00+00:00,0.00010000,
1689696000000,2023-07-18T16:00:00+00:00,0.00010000,
1689724800000,2023-07-19T00:00:00+00:00,0.00010000,
1689753600000,2023-07-19T08:00:00+00:00,0.00010000,
1689782400001,2023-07-19T16:00:00.001000+00:00,0.00010000,
1689811200000,2023-07-20T00:00:00+00:00,0.00010000,
1689840000000,2023-07-20T08:00:00+00:00,0.00010000,
1689868800000,2023-07-20T16:00:00+00:00,0.00010000,
1689897600001,2023-07-21T00:00:00.001000+00:00,0.00010000,
1689926400000,2023-07-21T08:00:00+00:00,0.00010000,
1689955200000,2023-07-21T16:00:00+00:00,0.00010000,
1689984000000,2023-07-22T00:00:00+00:00,0.00010000,
1690012800000,2023-07-22T08:00:00+00:00,0.00010000,
1690041600000,2023-07-22T16:00:00+00:00,0.00010000,
1690070400000,2023-07-23T00:00:00+00:00,0.00010000,
1690099200000,2023-07-23T08:00:00+00:00,0.00010000,
1690128000000,2023-07-23T16:00:00+00:00,0.00010000,
1690156800000,2023-07-24T00:00:00+00:00,0.00010000,
1690185600000,2023-07-24T08:00:00+00:00,0.00010000,
1690214400000,2023-07-24T16:00:00+00:00,0.00010000,
1690243200000,2023-07-25T00:00:00+00:00,0.00006815,
1690272000000,2023-07-25T08:00:00+00:00,0.00008495,
1690300800000,2023-07-25T16:00:00+00:00,0.00003370,
1690329600000,2023-07-26T00:00:00+00:00,0.00002285,
1690358400001,2023-07-26T08:00:00.001000+00:00,0.00009567,
1690387200000,2023-07-26T16:00:00+00:00,0.00004129,
1690416000000,2023-07-27T00:00:00+00:00,0.00001807,
1690444800000,2023-07-27T08:00:00+00:00,0.00006429,
1690473600001,2023-07-27T16:00:00.001000+00:00,0.00007758,
1690502400000,2023-07-28T00:00:00+00:00,0.00009668,
1690531200000,2023-07-28T08:00:00+00:00,0.00009535,
1690560000000,2023-07-28T16:00:00+00:00,0.00001765,
1690588800000,2023-07-29T00:00:00+00:00,0.00006909,
1690617600000,2023-07-29T08:00:00+00:00,0.00007339,
1690646400001,2023-07-29T16:00:00.001000+00:00,0.00005349,
1690675200000,2023-07-30T00:00:00+00:00,0.00006076,
1690704000000,2023-07-30T08:00:00+00:00,0.00010000,
1690732800000,2023-07-30T16:00:00+00:00,0.00010000,
1690761600000,2023-07-31T00:00:00+00:00,0.00004960,
1690790400000,2023-07-31T08:00:00+00:00,0.00003803,
1690819200001,2023-07-31T16:00:00.001000+00:00,0.00009368,
1690848000000,2023-08-01T00:00:00+00:00,0.00006223,
1690876800000,2023-08-01T08:00:00+00:00,0.00010000,
1690905600000,2023-08-01T16:00:00+00:00,0.00010000,
1690934400000,2023-08-02T00:00:00+00:00,0.00010000,
1690963200000,2023-08-02T08:00:00+00:00,0.00010000,
1690992000000,2023-08-02T16:00:00+00:00,0.00010000,
1691020800000,2023-08-03T00:00:00+00:00,0.00008164,
1691049600000,2023-08-03T08:00:00+00:00,0.00010000,
1691078400001,2023-08-03T16:00:00.001000+00:00,0.00010000,
1691107200000,2023-08-04T00:00:00+00:00,0.00008234,
1691136000000,2023-08-04T08:00:00+00:00,0.00010000,
1691164800000,2023-08-04T16:00:00+00:00,0.00006320,
1691193600000,2023-08-05T00:00:00+00:00,0.00004297,
1691222400000,2023-08-05T08:00:00+00:00,0.00008565,
1691251200001,2023-08-05T16:00:00.001000+00:00,0.00010000,
1691280000000,2023-08-06T00:00:00+00:00,0.00003710,
1691308800001,2023-08-06T08:00:00.001000+00:00,0.00010000,
1691337600005,2023-08-06T16:00:00.005000+00:00,0.00010000,
1691366400000,2023-08-07T00:00:00+00:00,0.00010000,
1691395200000,2023-08-07T08:00:00+00:00,0.00010000,
1691424000000,2023-08-07T16:00:00+00:00,0.00010000,
1691452800000,2023-08-08T00:00:00+00:00,0.00010000,
1691481600000,2023-08-08T08:00:00+00:00,0.00010000,
1691510400000,2023-08-08T16:00:00+00:00,0.00010000,
1691539200000,2023-08-09T00:00:00+00:00,0.00005002,
1691568000000,2023-08-09T08:00:00+00:00,0.00010000,
1691596800000,2023-08-09T16:00:00+00:00,0.00010000,
1691625600001,2023-08-10T00:00:00.001000+00:00,0.00010000,
1691654400000,2023-08-10T08:00:00+00:00,0.00010000,
1691683200000,2023-08-10T16:00:00+00:00,0.00010000,
1691712000000,2023-08-11T00:00:00+00:00,0.00010000,
1691740800000,2023-08-11T08:00:00+00:00,0.00010000,
1691769600000,2023-08-11T16:00:00+00:00,0.00010000,
1691798400000,2023-08-12T00:00:00+00:00,0.00010000,
1691827200000,2023-08-12T08:00:00+00:00,0.00010000,
1691856000000,2023-08-12T16:00:00+00:00,0.00010000,
1691884800000,2023-08-13T00:00:00+00:00,0.00010000,
1691913600000,2023-08-13T08:00:00+00:00,0.00010000,
1691942400000,2023-08-13T16:00:00+00:00,0.00010000,
1691971200001,2023-08-14T00:00:00.001000+00:00,0.00010000,
1692000000000,2023-08-14T08:00:00+00:00,0.00010000,
1692028800000,2023-08-14T16:00:00+00:00,0.00010000,
1692057600001,2023-08-15T00:00:00.001000+00:00,0.00010000,
1692086400000,2023-08-15T08:00:00+00:00,0.00010000,
1692115200000,2023-08-15T16:00:00+00:00,0.00010000,
1692144000000,2023-08-16T00:00:00+00:00,-0.00004156,
1692172800001,2023-08-16T08:00:00.001000+00:00,0.00010000,
1692201600000,2023-08-16T16:00:00+00:00,0.00007885,
1692230400000,2023-08-17T00:00:00+00:00,0.00005298,
1692259200000,2023-08-17T08:00:00+00:00,0.00010000,
1692288000000,2023-08-17T16:00:00+00:00,0.00010000,
1692316800000,2023-08-18T00:00:00+00:00,-0.00020626,
1692345600000,2023-08-18T08:00:00+00:00,0.00004052,
1692374400000,2023-08-18T16:00:00+00:00,0.00010000,
1692403200000,2023-08-19T00:00:00+00:00,0.00008255,
1692432000000,2023-08-19T08:00:00+00:00,0.00010000,
1692460800000,2023-08-19T16:00:00+00:00,0.00010000,
1692489600000,2023-08-20T00:00:00+00:00,0.00005645,
1692518400000,2023-08-20T08:00:00+00:00,0.00005316,
1692547200000,2023-08-20T16:00:00+00:00,0.00000725,
1692576000000,2023-08-21T00:00:00+00:00,0.00001505,
1692604800000,2023-08-21T08:00:00+00:00,0.00008169,
1692633600000,2023-08-21T16:00:00+00:00,0.00005001,
1692662400000,2023-08-22T00:00:00+00:00,0.00010000,
1692691200000,2023-08-22T08:00:00+00:00,0.00008069,
1692720000000,2023-08-22T16:00:00+00:00,0.00010000,
1692748800000,2023-08-23T00:00:00+00:00,0.00007280,
1692777600000,2023-08-23T08:00:00+00:00,0.00003891,
1692806400000,2023-08-23T16:00:00+00:00,0.00005765,
1692835200000,2023-08-24T00:00:00+00:00,0.00010000,
1692864000000,2023-08-24T08:00:00+00:00,0.00001921,
1692892800000,2023-08-24T16:00:00+00:00,0.00005877,
1692921600000,2023-08-25T00:00:00+00:00,-0.00000640,
1692950400000,2023-08-25T08:00:00+00:00,0.00001058,
1692979200000,2023-08-25T16:00:00+00:00,0.00001931,
1693008000000,2023-08-26T00:00:00+00:00,0.00003479,
1693036800000,2023-08-26T08:00:00+00:00,0.00003341,
1693065600000,2023-08-26T16:00:00+00:00,0.00003078,
1693094400000,2023-08-27T00:00:00+00:00,0.00003763,
1693123200000,2023-08-27T08:00:00+00:00,0.00006919,
1693152000000,2023-08-27T16:00:00+00:00,-0.00000457,
1693180800000,2023-08-28T00:00:00+00:00,0.00008749,
1693209600001,2023-08-28T08:00:00.001000+00:00,-0.00000689,
1693238400001,2023-08-28T16:00:00.001000+00:00,0.00009706,
1693267200000,2023-08-29T00:00:00+00:00,0.00009334,
1693296000000,2023-08-29T08:00:00+00:00,0.00000523,
1693324800000,2023-08-29T16:00:00+00:00,-0.00029605,
1693353600000,2023-08-30T00:00:00+00:00,0.00010000,
1693382400000,2023-08-30T08:00:00+00:00,0.00010000,
1693411200000,2023-08-30T16:00:00+00:00,-0.00005278,
1693440000000,2023-08-31T00:00:00+00:00,-0.00006874,
1693468800000,2023-08-31T08:00:00+00:00,-0.00009728,
1693497600000,2023-08-31T16:00:00+00:00,0.00002363,
1693526400000,2023-09-01T00:00:00+00:00,0.00000924,
1693555200000,2023-09-01T08:00:00+00:00,-0.00004084,
1693584000001,2023-09-01T16:00:00.001000+00:00,-0.00002305,
1693612800000,2023-09-02T00:00:00+00:00,0.00002001,
1693641600000,2023-09-02T08:00:00+00:00,-0.00003814,
1693670400000,2023-09-02T16:00:00+00:00,0.00000014,
1693699200000,2023-09-03T00:00:00+00:00,-0.00006363,
1693728000000,2023-09-03T08:00:00+00:00,-0.00002763,
1693756800000,2023-09-03T16:00:00+00:00,-0.00000313,
1693785600000,2023-09-04T00:00:00+00:00,-0.00001993,
1693814400000,2023-09-04T08:00:00+00:00,0.00003479,
1693843200000,2023-09-04T16:00:00+00:00,0.00002195,
1693872000000,2023-09-05T00:00:00+00:00,0.00001823,
1693900800000,2023-09-05T08:00:00+00:00,-0.00000912,
1693929600000,2023-09-05T16:00:00+00:00,0.00010000,
1693958400000,2023-09-06T00:00:00+00:00,0.00003910,
1693987200000,2023-09-06T08:00:00+00:00,-0.00000617,
1694016000001,2023-09-06T16:00:00.001000+00:00,0.00005722,
1694044800000,2023-09-07T00:00:00+00:00,0.00005107,
1694073600000,2023-09-07T08:00:00+00:00,0.00001255,
1694102400000,2023-09-07T16:00:00+00:00,0.00006522,
1694131200000,2023-09-08T00:00:00+00:00,0.00002141,
1694160000000,2023-09-08T08:00:00+00:00,0.00005552,
1694188800000,2023-09-08T16:00:00+00:00,-0.00003140,
1694217600000,2023-09-09T00:00:00+00:00,0.00002319,
1694246400000,2023-09-09T08:00:00+00:00,0.00005083,
1694275200000,2023-09-09T16:00:00+00:00,0.00002380,
1694304000000,2023-09-10T00:00:00+00:00,0.00002407,
1694332800000,2023-09-10T08:00:00+00:00,0.00006148,
1694361600000,2023-09-10T16:00:00+00:00,0.00010000,
1694390400000,2023-09-11T00:00:00+00:00,0.00002780,
1694419200000,2023-09-11T08:00:00+00:00,0.00002958,
1694448000001,2023-09-11T16:00:00.001000+00:00,-0.00009063,
1694476800000,2023-09-12T00:00:00+00:00,-0.00009025,
1694505600000,2023-09-12T08:00:00+00:00,0.00001019,
1694534400000,2023-09-12T16:00:00+00:00,0.00000993,
1694563200000,2023-09-13T00:00:00+00:00,-0.00001954,
1694592000000,2023-09-13T08:00:00+00:00,0.00009007,
1694620800000,2023-09-13T16:00:00+00:00,0.00006777,
1694649600000,2023-09-14T00:00:00+00:00,-0.00006385,
1694678400001,2023-09-14T08:00:00.001000+00:00,0.00001810,
1694707200000,2023-09-14T16:00:00+00:00,-0.00000713,
1694736000000,2023-09-15T00:00:00+00:00,0.00000823,
1694764800000,2023-09-15T08:00:00+00:00,0.00010000,
1694793600000,2023-09-15T16:00:00+00:00,0.00010000,
1694822400000,2023-09-16T00:00:00+00:00,0.00007417,
1694851200000,2023-09-16T08:00:00+00:00,0.00010000,
1694880000000,2023-09-16T16:00:00+00:00,0.00009260,
1694908800000,2023-09-17T00:00:00+00:00,0.00002626,
1694937600000,2023-09-17T08:00:00+00:00,0.00008305,
1694966400000,2023-09-17T16:00:00+00:00,0.00009057,
1694995200000,2023-09-18T00:00:00+00:00,0.00006982,
1695024000000,2023-09-18T08:00:00+00:00,0.00008285,
1695052800000,2023-09-18T16:00:00+00:00,0.00009865,
1695081600000,2023-09-19T00:00:00+00:00,0.00005592,
1695110400001,2023-09-19T08:00:00.001000+00:00,0.00001228,
1695139200000,2023-09-19T16:00:00+00:00,-0.00002476,
1695168000000,2023-09-20T00:00:00+00:00,0.00003319,
1695196800000,2023-09-20T08:00:00+00:00,0.00010000,
1695225600000,2023-09-20T16:00:00+00:00,0.00010000,
1695254400001,2023-09-21T00:00:00.001000+00:00,0.00004106,
1695283200000,2023-09-21T08:00:00+00:00,0.00006569,
1695312000000,2023-09-21T16:00:00+00:00,0.00010000,
1695340800000,2023-09-22T00:00:00+00:00,0.00010000,
1695369600000,2023-09-22T08:00:00+00:00,0.00010000,
1695398400000,2023-09-22T16:00:00+00:00,0.00005901,
1695427200000,2023-09-23T00:00:00+00:00,0.00004724,
1695456000000,2023-09-23T08:00:00+00:00,0.00002521,
1695484800000,2023-09-23T16:00:00+00:00,0.00004245,
1695513600000,2023-09-24T00:00:00+00:00,0.00000157,
1695542400000,2023-09-24T08:00:00+00:00,0.00005559,
1695571200000,2023-09-24T16:00:00+00:00,0.00003883,
1695600000000,2023-09-25T00:00:00+00:00,0.00008240,
1695628800000,2023-09-25T08:00:00+00:00,0.00007953,
1695657600000,2023-09-25T16:00:00+00:00,0.00003671,
1695686400000,2023-09-26T00:00:00+00:00,0.00005305,
1695715200000,2023-09-26T08:00:00+00:00,0.00004007,
1695744000000,2023-09-26T16:00:00+00:00,0.00010000,
1695772800000,2023-09-27T00:00:00+00:00,0.00007966,
1695801600001,2023-09-27T08:00:00.001000+00:00,0.00010000,
1695830400000,2023-09-27T16:00:00+00:00,0.00005646,
1695859200000,2023-09-28T00:00:00+00:00,0.00000089,
1695888000000,2023-09-28T08:00:00+00:00,0.00005538,
1695916800000,2023-09-28T16:00:00+00:00,0.00006846,
1695945600000,2023-09-29T00:00:00+00:00,0.00002251,
1695974400000,2023-09-29T08:00:00+00:00,0.00004227,
1696003200000,2023-09-29T16:00:00+00:00,-0.00001563,
1696032000000,2023-09-30T00:00:00+00:00,0.00004827,
1696060800000,2023-09-30T08:00:00+00:00,0.00002192,
1696089600000,2023-09-30T16:00:00+00:00,0.00005045,
1696118400000,2023-10-01T00:00:00+00:00,-0.00001655,
1696147200000,2023-10-01T08:00:00+00:00,-0.00002344,
1696176000000,2023-10-01T16:00:00+00:00,0.00006287,
1696204800000,2023-10-02T00:00:00+00:00,0.00010000,
1696233600000,2023-10-02T08:00:00+00:00,0.00000483,
1696262400000,2023-10-02T16:00:00+00:00,-0.00007058,
1696291200000,2023-10-03T00:00:00+00:00,0.00003920,
1696320000000,2023-10-03T08:00:00+00:00,-0.00007536,
1696348800000,2023-10-03T16:00:00+00:00,-0.00001191,
1696377600000,2023-10-04T00:00:00+00:00,-0.00002011,
1696406400000,2023-10-04T08:00:00+00:00,0.00002196,
1696435200000,2023-10-04T16:00:00+00:00,0.00002845,
1696464000000,2023-10-05T00:00:00+00:00,-0.00005274,
1696492800000,2023-10-05T08:00:00+00:00,0.00004567,
1696521600001,2023-10-05T16:00:00.001000+00:00,0.00000898,
1696550400000,2023-10-06T00:00:00+00:00,0.00003791,
1696579200000,2023-10-06T08:00:00+00:00,-0.00004389,
1696608000000,2023-10-06T16:00:00+00:00,0.00003937,
1696636800000,2023-10-07T00:00:00+00:00,0.00010000,
1696665600000,2023-10-07T08:00:00+00:00,0.00010000,
1696694400000,2023-10-07T16:00:00+00:00,0.00009177,
1696723200000,2023-10-08T00:00:00+00:00,0.00008720,
1696752000001,2023-10-08T08:00:00.001000+00:00,0.00004972,
1696780800000,2023-10-08T16:00:00+00:00,0.00010000,
1696809600000,2023-10-09T00:00:00+00:00,0.00010000,
1696838400000,2023-10-09T08:00:00+00:00,0.00003748,
1696867200000,2023-10-09T16:00:00+00:00,0.00006835,
1696896000000,2023-10-10T00:00:00+00:00,0.00005274,
1696924800000,2023-10-10T08:00:00+00:00,0.00007096,
1696953600000,2023-10-10T16:00:00+00:00,0.00005728,
1696982400000,2023-10-11T00:00:00+00:00,0.00010000,
1697011200000,2023-10-11T08:00:00+00:00,0.00010000,
1697040000000,2023-10-11T16:00:00+00:00,0.00010000,
1697068800000,2023-10-12T00:00:00+00:00,0.00009340,
1697097600000,2023-10-12T08:00:00+00:00,0.00009140,
1697126400000,2023-10-12T16:00:00+00:00,0.00009893,
1697155200000,2023-10-13T00:00:00+00:00,0.00005663,
1697184000000,2023-10-13T08:00:00+00:00,-0.00000904,
1697212800000,2023-10-13T16:00:00+00:00,0.00008928,
1697241600000,2023-10-14T00:00:00+00:00,0.00008379,
1697270400000,2023-10-14T08:00:00+00:00,0.00004796,
1697299200000,2023-10-14T16:00:00+00:00,-0.00000044,
1697328000000,2023-10-15T00:00:00+00:00,-0.00000486,
1697356800000,2023-10-15T08:00:00+00:00,0.00003851,
1697385600000,2023-10-15T16:00:00+00:00,0.00005688,
1697414400000,2023-10-16T00:00:00+00:00,-0.00001897,
1697443200000,2023-10-16T08:00:00+00:00,0.00004342,
1697472000000,2023-10-16T16:00:00+00:00,-0.00000418,
1697500800000,2023-10-17T00:00:00+00:00,0.00010000,
1697529600000,2023-10-17T08:00:00+00:00,0.00007213,
1697558400000,2023-10-17T16:00:00+00:00,0.00005611,
1697587200000,2023-10-18T00:00:00+00:00,0.00010000,
1697616000000,2023-10-18T08:00:00+00:00,0.00000604,
1697644800000,2023-10-18T16:00:00+00:00,0.00006178,
1697673600000,2023-10-19T00:00:00+00:00,0.00010000,
1697702400001,2023-10-19T08:00:00.001000+00:00,0.00010000,
1697731200000,2023-10-19T16:00:00+00:00,0.00005553,
1697760000000,2023-10-20T00:00:00+00:00,0.00004012,
1697788800005,2023-10-20T08:00:00.005000+00:00,0.00010000,
1697817600000,2023-10-20T16:00:00+00:00,0.00010000,
1697846400000,2023-10-21T00:00:00+00:00,0.00010000,
1697875200000,2023-10-21T08:00:00+00:00,0.00010000,
1697904000000,2023-10-21T16:00:00+00:00,0.00010000,
1697932800000,2023-10-22T00:00:00+00:00,0.00010000,
1697961600000,2023-10-22T08:00:00+00:00,0.00007354,
1697990400000,2023-10-22T16:00:00+00:00,0.00009242,
1698019200000,2023-10-23T00:00:00+00:00,0.00003223,
1698048000001,2023-10-23T08:00:00.001000+00:00,0.00010000,
